0	40	1.5708063267949	0	1.55699345488632e-06	-0
43.0681950475783	40	1.5708063267949	0	1.13305939227441e-06	-2.90664501298109e-06
86.1363900952083	40	1.5708063267949	0	1.29365640313517e-06	4.23111453554149e-08
129.204585142937	40	1.5708063267949	0	-5.03523893121863e-08	4.32663250646171e-07
172.272780190643	40	1.5708063267949	0	9.19882702899824e-08	1.49535567756521e-07
215.340975238312	40	1.5708063267949	0	-7.51484281805519e-08	-7.62350552368753e-09
258.409170285767	40	1.5708063267949	0	-1.54617629780852e-07	7.14360606666051e-08
301.477365334065	40	1.5708063267949	0	-1.16644860782469e-07	1.32631167665981e-07
344.545560381539	40	1.5708063267949	0	5.14349695663075e-08	-1.60899057441543e-07
387.613755429528	40	1.5708063267949	0	4.94201161338894e-09	-3.90679036549582e-07
430.681950477791	40	1.5708063267949	0	-1.19209367614561e-07	-4.44046996523539e-07
473.75014552537	40	1.5708063267949	0	-2.16304663895505e-07	-3.8433264759117e-07
516.818340572459	40	1.5708063267949	0	-2.60204754372355e-07	-2.83075395079456e-07
559.886535620292	40	1.5708063267949	0	-2.59999929453057e-07	-1.82573822074561e-07
602.954730666781	40	1.5708063267949	0	-2.32854316541446e-07	-1.00945054675326e-07
646.022925714823	40	1.5708063267949	0	-1.93775539586107e-07	-4.23904542928522e-08
689.091120762306	40	1.5708063267949	0	-1.53236077038542e-07	-4.43603666969689e-09
732.159315809073	40	1.5708063267949	0	-1.17522136833052e-07	1.80149314227907e-08
775.227510856722	40	1.5708063267949	0	-8.97067140109781e-08	3.06715256457763e-08
818.295705904272	40	1.5708063267949	0	-7.05363857247646e-08	3.89549207469645e-08
861.363900951567	40	1.5708063267949	0	-5.90595013303432e-08	4.76364735167877e-08
904.432095998992	40	1.5708063267949	0	-5.30043274588443e-08	6.06910935138397e-08
947.500291046151	40	1.5708063267949	0	-4.89669618690345e-08	8.11805005130646e-08
990.568486093583	40	1.5708063267949	0	-4.24856494409324e-08	1.1104485577533e-07
1033.63668114136	40	1.5708063267949	0	-2.81040360346582e-08	1.50702146282214e-07
1076.70487618796	40	1.5708063267949	0	4.08102579333009e-10	1.98357615901689e-07
1119.77307123559	40	1.5708063267949	0	4.93627523905239e-08	2.48946491190615e-07
1162.84126628351	40	1.5708063267949	0	1.23394812320906e-07	2.92757380833834e-07
1205.90946133018	40	1.5708063267949	0	2.21575203643877e-07	3.14233388958353e-07
1248.97765637839	40	1.5708063267949	0	3.29831000723722e-07	2.9276407325716e-07
1292.04585142537	40	1.5708063267949	0	4.08746680307318e-07	2.10510711426982e-07
1335.11404647466	40	1.5708063267949	0	3.8287068533259e-07	7.78753580251804e-08
1378.18224152091	40	1.5708063267949	0	1.68140955693343e-07	-1.62074623942541e-08
1421.25043656988	40	1.5708063267949	0	-1.54318446279001e-07	8.59236136576381e-08
1464.31863161677	40	1.5708063267949	0	-1.02548998328451e-07	1.35990534802519e-07
1507.38682666515	40	1.5708063267949	0	-8.45793267459611e-09	7.50590958008039e-08
1550.45502171276	40	1.5708063267949	0	-1.26672824699301e-07	-1.2155954647897e-07
1593.52321676017	40	1.5708063267949	0	-4.3351656069829e-07	-4.23820940759329e-08
1636.59141180792	40	1.5708063267949	0	2.32510250718792e-07	-1.27329345415391e-06
1679.65960685555	40	1.5708063267949	0	3.08058596882981e-06	-4.92063807951455e-07
1722.72780190313	40	1.5708063267949	0	3.29609971671979e-07	-1.52170492709106e-06
