0.	8.	0.	0.
16.56390847399459	8.531877481457707	0.8006478228929599	0.07885626892392003
33.12781694798863	9.954795814736892	1.4565332259667225	0.12834870857906022
49.691725421984515	11.902268288639256	1.93985642009104	0.14782017216402904
66.25563389598196	14.055040741886835	2.2911947484547346	0.14964502441374178
82.81954236997713	16.22062128313363	2.554391291916135	0.14326295133050368
99.3834508439948	18.30102044271253	2.759710585287314	0.13351056648556625
115.9473593179779	20.250474167702667	2.9261158903108293	0.12258871778692491
132.51126779195909	22.049456132834628	3.0654725090869466	0.11146004773423289
149.0751762660086	23.691249558017258	3.1854158633029295	0.10052940083736546
165.63908473996344	25.175281667203343	3.2910380110550914	0.08994989074862475
182.2029932140245	26.5038082654574	3.3858592642397816	0.07976023386764265
198.76690168801653	27.680243462437506	3.4723977312597225	0.0699475143257241
215.33081016194944	28.708309322127857	3.5525131513492467	0.060476417626287464
231.894718635995	29.591602407518817	3.6276213806118616	0.0513029706734146
248.45862710994456	30.333375950416702	3.698832698139111	0.042380928524812844
265.02253558393306	30.936434570537344	3.767043993531807	0.033664593802374534
281.5864440579423	31.403087486985385	3.8330023488809215	0.02510987950449264
298.1503525319123	31.735131296390854	3.897350558374552	0.016674501419768315
314.71426100590327	31.93384661255925	3.9606611692601805	0.008317740994512553
331.27816947989635	32.	4.023463342649997	-5.092314646927962e-17
347.84207795388335	31.933846612559304	4.086265516039791	-0.008317740994509638
364.4059864278725	31.735131296390986	4.149576126925413	-0.016674501419764436
380.9698949018744	31.403087486984795	4.213924336419168	-0.025109879504505075
397.53380337585554	30.936434570537468	4.2798826917681705	-0.03366459380237259
414.09771184985	30.333375950416624	4.348093987160891	-0.042380928524813954
430.6616203237886	29.591602407519247	4.419305304688093	-0.05130297067340982
447.2255287978261	28.708309322128827	4.4944135339506674	-0.060476417626277985
463.78943727180337	27.680243462435676	4.57452895404041	-0.06994751432574013
480.35334574577945	26.50380826545653	4.661067421060275	-0.07976023386764962
496.9172542197903	25.175281667206633	4.75588867424467	-0.08994989074860053
513.4811626937731	23.691249558018256	4.861510821996993	-0.10052940083735855
530.0450711678025	22.049456132837832	4.981454176212808	-0.11146004773421231
546.6089796417965	20.2504741677047	5.1208107949890005	-0.12258871778691285
563.1728881158007	18.30102044271214	5.2872161000127145	-0.13351056648556825
579.7367965898085	16.220621283134502	5.492535393383766	-0.14326295133050015
596.3007050638131	14.055040741886465	5.755731936845311	-0.1496450244137424
612.8646135378082	11.90226828863922	6.107070265208961	-0.1478201721640289
629.4285220118035	9.95479581473693	6.590393459333259	-0.12834870857906092
645.9924304857981	8.531877481457682	7.246278862407051	-0.07885626892391846
662.5563389597926	8.	8.046926685300003	9.696123071166944e-16
